fecha,y,tiendas,ipc_alimentos_int_2m,ipc_alimentos_window_2_std,ipc_alimentos_int_3m,day_of_week_sin,ipc_alimentos_window_3_std,day_of_week_cos,ipc_general_int_1m,y_window_84_mean,ipc_general_window_3_std,ipc_alimentos_int_1m,es_festivo,month_cos,month_sin,ipc_general_int_3m,y_window_7_mean,ipc_general_int_2m,y_lag_7,es_festivo_lag_1,y_window_7_std
2021-10-23,9462374.0,2246,1.256014434643138,0.039597979745919554,1.5277456705496961,-0.866025403784439,0.14079891098037856,0.49999999999999933,1.8394233159333861,7834471.022380953,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7456180.494285713,2.6889104999849645,9581154.34,0.0,2609265.5910731046
2021-10-24,1844747.45,633,1.256014434643138,0.039597979745919554,1.5277456705496961,-2.4492935982947064e-16,0.14079891098037856,1.0,1.8394233159333861,7822291.562380951,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7439211.874285715,2.6889104999849645,1744542.27,0.0,2593481.718574985
2021-10-25,8935648.69,2203,1.256014434643138,0.039597979745919554,1.5277456705496961,0.0,0.14079891098037856,1.0,1.8394233159333861,7819389.565,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7453526.899999999,2.6889104999849645,8588144.79,0.0,2556828.1261617364
2021-10-26,8148132.79,2227,1.256014434643138,0.039597979745919554,1.5277456705496961,0.8660254037844386,0.14079891098037856,0.5000000000000001,1.8394233159333861,7808899.804285715,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7503170.314285713,2.6889104999849645,7924859.45,0.0,2585739.6222487153
2021-10-27,8169729.12,2226,1.256014434643138,0.039597979745919554,1.5277456705496961,0.8660254037844387,0.14079891098037856,-0.4999999999999998,1.8394233159333861,7801194.869880953,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7535066.505714285,2.6889104999849645,7704584.38,0.0,2593174.6844073855
2021-10-28,8448876.15,2227,1.256014434643138,0.039597979745919554,1.5277456705496961,1.2246467991473532e-16,0.14079891098037856,-1.0,1.8394233159333861,7791045.437857143,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7601515.754285715,2.6889104999849645,7759784.71,0.0,2604178.7403110326
2021-10-29,9997102.58,2240,1.256014434643138,0.039597979745919554,1.5277456705496961,-0.8660254037844385,0.14079891098037856,-0.5000000000000004,1.8394233159333861,7786012.4636904765,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7699957.388571428,2.6889104999849645,8890193.52,0.0,2624106.7292599473
2021-10-30,11099877.18,2246,1.256014434643138,0.039597979745919554,1.5277456705496961,-0.866025403784439,0.14079891098037856,0.49999999999999933,1.8394233159333861,7788250.485476191,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,7858087.254285715,2.6889104999849645,9462374.0,0.0,2738636.9894594667
2021-10-31,2051454.11,664,1.256014434643138,0.039597979745919554,1.5277456705496961,-2.4492935982947064e-16,0.14079891098037856,1.0,1.8394233159333861,7797055.483571429,0.6508602000431768,1.3128861429832384,0,0.49999999999999933,-0.866025403784439,3.15533980582523,8092016.28,2.6889104999849645,1844747.45,0.0,2959538.3028635937
2021-11-01,3584021.05,1411,1.910655540399575,0.9256027765731811,1.8534482758620685,0.0,0.740115531521854,1.0,0.3055894556992955,7797701.8735714285,1.372822396864834,0.5900230663379746,1,0.8660254037844384,-0.5000000000000004,3.0027169826454037,8121545.802857143,2.1506338553318294,8935648.69,0.0,2886956.91409382
2021-11-02,9986295.1,2235,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844386,0.740115531521854,0.5000000000000001,0.3055894556992955,7722892.327261903,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7357027.568571429,2.1506338553318294,8148132.79,1.0,3312654.3184445053
2021-11-03,8713826.91,2241,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844387,0.740115531521854,-0.4999999999999998,0.3055894556992955,7732932.501785714,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7619622.184285715,2.1506338553318294,8169729.12,0.0,3455589.2058155145
2021-11-04,8377329.1,2228,1.910655540399575,0.9256027765731811,1.8534482758620685,1.2246467991473532e-16,0.740115531521854,-1.0,0.3055894556992955,7731031.587738094,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7697350.4399999995,2.1506338553318294,8448876.15,0.0,3476083.8867177344
2021-11-05,9375347.48,2250,1.910655540399575,0.9256027765731811,1.8534482758620685,-0.8660254037844385,0.740115531521854,-0.5000000000000004,0.3055894556992955,7723546.580833333,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7687129.432857143,2.1506338553318294,9997102.58,0.0,3473610.1279827813
2021-11-06,9936398.12,2247,1.910655540399575,0.9256027765731811,1.8534482758620685,-0.866025403784439,0.740115531521854,0.49999999999999933,0.3055894556992955,7717132.155714285,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7598307.275714286,2.1506338553318294,11099877.18,0.0,3412103.030203135
2021-11-07,1754698.06,642,1.910655540399575,0.9256027765731811,1.8534482758620685,-2.4492935982947064e-16,0.740115531521854,1.0,0.3055894556992955,7706559.139285713,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7432095.981428572,2.1506338553318294,2051454.11,0.0,3236947.5377641614
2021-11-08,8791434.89,2232,1.910655540399575,0.9256027765731811,1.8534482758620685,0.0,0.740115531521854,1.0,0.3055894556992955,7702870.550238095,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7389702.26,2.1506338553318294,3584021.05,0.0,3320038.5487164645
2021-11-09,7778273.16,2226,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844386,0.740115531521854,0.5000000000000001,0.3055894556992955,7714157.3240476195,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,8133618.522857143,2.1506338553318294,9986295.1,0.0,2879343.120708734
2021-11-10,7904359.64,2236,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844387,0.740115531521854,-0.4999999999999998,0.3055894556992955,7688908.058452381,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7818186.817142858,2.1506338553318294,8713826.91,0.0,2761071.064558637
2021-11-11,7861552.06,2221,1.910655540399575,0.9256027765731811,1.8534482758620685,1.2246467991473532e-16,0.740115531521854,-1.0,0.3055894556992955,7678546.068214286,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7702548.635714286,2.1506338553318294,8377329.1,0.0,2734127.8255199604
2021-11-12,9005591.69,2251,1.910655540399575,0.9256027765731811,1.8534482758620685,-0.8660254037844385,0.740115531521854,-0.5000000000000004,0.3055894556992955,7670985.548214287,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7628866.201428571,2.1506338553318294,9375347.48,0.0,2719824.7340527936
2021-11-13,9529689.26,2245,1.910655540399575,0.9256027765731811,1.8534482758620685,-0.866025403784439,0.740115531521854,0.49999999999999933,0.3055894556992955,7666524.758809524,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7576043.9457142865,2.1506338553318294,9936398.12,0.0,2683602.193053913
2021-11-14,1766819.43,639,1.910655540399575,0.9256027765731811,1.8534482758620685,-2.4492935982947064e-16,0.740115531521854,1.0,0.3055894556992955,7661453.851190476,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7517942.68,2.1506338553318294,1754698.06,0.0,2627804.9226747514
2021-11-15,8617877.29,2239,1.910655540399575,0.9256027765731811,1.8534482758620685,0.0,0.740115531521854,1.0,0.3055894556992955,7659114.822500001,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7519674.304285714,2.1506338553318294,8791434.89,0.0,2623374.4607176874
2021-11-16,7879059.91,2242,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844386,0.740115531521854,0.5000000000000001,0.3055894556992955,7647820.39547619,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7494880.361428572,2.1506338553318294,7778273.16,0.0,2610138.3424419453
2021-11-17,7994416.94,2238,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844387,0.740115531521854,-0.4999999999999998,0.3055894556992955,7637805.55952381,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7509278.468571427,2.1506338553318294,7904359.64,0.0,2612239.2791417744
2021-11-18,7957458.13,2237,1.910655540399575,0.9256027765731811,1.8534482758620685,1.2246467991473532e-16,0.740115531521854,-1.0,0.3055894556992955,7629947.036428573,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7522143.797142857,2.1506338553318294,7861552.06,0.0,2614729.9381464096
2021-11-19,9211628.18,2253,1.910655540399575,0.9256027765731811,1.8534482758620685,-0.8660254037844385,0.740115531521854,-0.5000000000000004,0.3055894556992955,7623952.967261905,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7535844.664285714,2.1506338553318294,9005591.69,0.0,2617055.0401741858
2021-11-20,9755065.48,2253,1.910655540399575,0.9256027765731811,1.8534482758620685,-0.866025403784439,0.740115531521854,0.49999999999999933,0.3055894556992955,7621837.753214286,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7565278.448571428,2.1506338553318294,9529689.26,0.0,2637419.5765984585
2021-11-21,1811265.51,642,1.910655540399575,0.9256027765731811,1.8534482758620685,-2.4492935982947064e-16,0.740115531521854,1.0,0.3055894556992955,7622192.112261904,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7597475.051428571,2.1506338553318294,1766819.43,0.0,2666611.245146646
2021-11-22,8649668.15,2241,1.910655540399575,0.9256027765731811,1.8534482758620685,0.0,0.740115531521854,1.0,0.3055894556992955,7620018.300714286,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7603824.491428571,2.1506338553318294,8617877.29,0.0,2650417.7931777574
2021-11-23,7936478.52,2240,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844386,0.740115531521854,0.5000000000000001,0.3055894556992955,7613826.942380952,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7608366.042857142,2.1506338553318294,7879059.91,0.0,2652471.4378109523
2021-11-24,7933855.34,2243,1.910655540399575,0.9256027765731811,1.8534482758620685,0.8660254037844387,0.740115531521854,-0.4999999999999998,0.3055894556992955,7604060.0542857135,1.372822396864834,0.5900230663379746,0,0.8660254037844384,-0.5000000000000004,3.0027169826454037,7616568.701428572,2.1506338553318294,7994416.94,0.0,2653536.6341643
